order,family,ebird_name,treelabels,binomial,clumin,clumax,bodmin,bodmax,is
Galliformes,Phasianidae,Pternistis_castaneicollis,Francolinus_castaneicollis,Pternistis castaneicollis,5,6,550,1200,N
Galliformes,Phasianidae,Pternistis_erckelii,Francolinus_erckelii,Pternistis erckelii,4,10,1050,1590,N
Galliformes,Phasianidae,Pternistis_bicalcaratus,Francolinus_bicalcaratus,Pternistis bicalcaratus,3,8,381,507,N
Galliformes,Phasianidae,Pternistis_squamatus,Francolinus_squamatus,Pternistis squamatus,3,8,372,565,N
Galliformes,Phasianidae,Pternistis_adspersus,Francolinus_adspersus,Pternistis adspersus,4,10,340,635,N
Galliformes,Phasianidae,Pternistis_capensis,Francolinus_capensis,Pternistis capensis,6,8,435,915,N
Galliformes,Phasianidae,Pternistis_natalensis,Francolinus_natalensis,Pternistis natalensis,2,10,370,723,N
Galliformes,Phasianidae,Pternistis_hildebrandti,Francolinus_hildebrandti,Pternistis hildebrandti,3,8,430,645,N
Galliformes,Phasianidae,Pternistis_swainsonii,Francolinus_swainsonii,Pternistis swainsonii,3,9,340,875,N
Galliformes,Phasianidae,Pternistis_leucoscepus,Francolinus_leucoscepus,Pternistis leucoscepus,3,8,400,896,N
Galliformes,Phasianidae,Pternistis_afer,Francolinus_afer,Pternistis afer,3,9,370,1000,N
Galliformes,Phasianidae,Francolinus_francolinus,Francolinus_francolinus,Francolinus francolinus,4,18,227,566,N
Galliformes,Phasianidae,Francolinus_pintadeanus,Francolinus_pintadeanus,Francolinus pintadeanus,3,8,284,397,N
Galliformes,Phasianidae,Francolinus_gularis,Francolinus_gularis,Francolinus gularis,3,4,510,510,N
Galliformes,Phasianidae,Dendroperdix_sephaena,Francolinus_sephaena,Dendroperdix sephaena,3,9,220,417,N
Galliformes,Phasianidae,Bambusicola_fytchii,Bambusicola_fytchii,Bambusicola fytchii,3,8,256,400,N
Galliformes,Phasianidae,Bambusicola_thoracicus,Bambusicola_thoracicus,Bambusicola thoracicus,3,15,200,342,N
Galliformes,Phasianidae,Gallus_gallus,Gallus_gallus,Gallus gallus,4,12,485,1450,N
Galliformes,Phasianidae,Gallus_sonneratii,Gallus_sonneratii,Gallus sonneratii,2,10,705,1136,N
Galliformes,Phasianidae,Gallus_lafayettii,Gallus_lafayetii,Gallus lafayettii,2,4,510,1140,Y
Galliformes,Phasianidae,Gallus_varius,Gallus_varius,Gallus varius,3,4,485,1450,Y
Galliformes,Phasianidae,Peliperdix_coqui,Francolinus_coqui,Peliperdix coqui,2,8,218,284,N
Galliformes,Phasianidae,Peliperdix_lathami,Francolinus_lathami,Peliperdix lathami,2,3,254,284,N
Galliformes,Phasianidae,Scleroptila_levaillantii,Francolinus_levaillantii,Scleroptila levaillantii,3,12,354,567,N
Galliformes,Phasianidae,Scleroptila_finschi,Francolinus_finschi,Scleroptila finschi,5,5,540,600,N
Galliformes,Phasianidae,Scleroptila_gutturalis,Francolinus_levaillantoides,Scleroptila gutturalis,3,8,340,538,N
Galliformes,Phasianidae,Scleroptila_afra,Francolinus_africanus,Scleroptila afra,3,8,345,539,N
Galliformes,Phasianidae,Scleroptila_shelleyi,Francolinus_shelleyi,Scleroptila shelleyi,4,7,392,600,N
Galliformes,Phasianidae,Ithaginis_cruentus,Ithaginis_cruentus,Ithaginis cruentus,2,7,410,655,N
Galliformes,Phasianidae,Lophophorus_impejanus,Lophophorus_impejanus,Lophophorus impejanus,2,8,1800,2380,N
Galliformes,Phasianidae,Lophophorus_sclateri,Lophophorus_sclateri,Lophophorus sclateri,2,5,2126,2948,N
Galliformes,Phasianidae,Tetraophasis_obscurus,Tetraophasis_obscurus,Tetraophasis obscurus,3,5,720,938,N
Galliformes,Phasianidae,Tetraophasis_szechenyii,Tetraophasis_szechenyii,Tetraophasis szechenyii,2,5,880,1500,N
Galliformes,Phasianidae,Tragopan_satyra,Tragopan_satyra,Tragopan satyra,2,3,1000,2100,N
Galliformes,Phasianidae,Tragopan_blythii,Tragopan_blythii,Tragopan blythii,2,6,1000,1930,N
Galliformes,Phasianidae,Tragopan_temminckii,Tragopan_temminckii,Tragopan temminckii,3,5,907,1600,N
Galliformes,Phasianidae,Tragopan_caboti,Tragopan_caboti,Tragopan caboti,2,6,900,1400,N
Galliformes,Phasianidae,Syrmaticus_reevesii,Syrmaticus_reevesii,Syrmaticus reevesii,6,15,949,1529,N
Galliformes,Phasianidae,Syrmaticus_soemmerringii,Syrmaticus_soemmerringii,Syrmaticus soemmerringii,6,13,900,1300,Y
Galliformes,Phasianidae,Syrmaticus_mikado,Syrmaticus_mikado,Syrmaticus mikado,5,10,1015,1300,Y
Galliformes,Phasianidae,Syrmaticus_ellioti,Syrmaticus_ellioti,Syrmaticus ellioti,5,8,726,1317,N
Galliformes,Phasianidae,Syrmaticus_humiae,Syrmaticus_humiae,Syrmaticus humiae,3,12,650,1080,N
Galliformes,Phasianidae,Chrysolophus_pictus,Chrysolophus_pictus,Chrysolophus pictus,5,12,350,875,N
Galliformes,Phasianidae,Chrysolophus_amherstiae,Chrysolophus_amherstiae,Chrysolophus amherstiae,6,12,624,850,N
Galliformes,Phasianidae,Phasianus_colchicus,Phasianus_colchicus,Phasianus colchicus,2,18,500,3000,N
Galliformes,Phasianidae,Crossoptilon_crossoptilon,Crossoptilon_crossoptilon,Crossoptilon crossoptilon,4,7,1400,2750,N
Galliformes,Phasianidae,Crossoptilon_mantchuricum,Crossoptilon_mantchuricum,Crossoptilon mantchuricum,4,14,1450,2475,N
Galliformes,Phasianidae,Crossoptilon_auritum,Crossoptilon_auritum,Crossoptilon auritum,5,15,1450,2110,N
Galliformes,Phasianidae,Catreus_wallichii,Catreus_wallichi,Catreus wallichii,8,14,900,1800,N
Galliformes,Phasianidae,Lophura_nycthemera,Lophura_nycthemera,Lophura nycthemera,5,12,950,2000,N
Galliformes,Phasianidae,Lophura_leucomelanos,Lophura_leucomelanos,Lophura leucomelanos,5,10,564,1150,N
Galliformes,Phasianidae,Lophura_diardi,Lophura_diardi,Lophura diardi,4,8,680,1420,N
Galliformes,Phasianidae,Lophura_bulweri,Lophura_bulweri,Lophura bulweri,5,5,916,1800,Y
Galliformes,Phasianidae,Lophura_erythrophthalma,Lophura_erythrophthalma,Lophura erythrophthalma,3,6,837,1194,N
Galliformes,Phasianidae,Perdix_perdix,Perdix_perdix,Perdix perdix,4,17,310,600,N
Galliformes,Phasianidae,Perdix_dauurica,Perdix_dauurica,Perdix dauurica,12,20,200,340,N
Galliformes,Phasianidae,Perdix_hodgsoniae,Perdix_hodgsoniae,Perdix hodgsoniae,6,12,294,450,N
Galliformes,Phasianidae,Pucrasia_macrolopha,Pucrasia_macrolopha,Pucrasia macrolopha,5,9,920,1415,N
Galliformes,Phasianidae,Tetrao_urogalloides,Tetrao_parvirostris,Tetrao urogalloides,5,10,1700,4580,N
Galliformes,Phasianidae,Tetrao_urogallus,Tetrao_urogallus,Tetrao urogallus,4,12,1440,4300,N
Galliformes,Phasianidae,Tetrao_tetrix,Tetrao_tetrix,Lyrurus tetrix,6,11,750,2100,N
Galliformes,Phasianidae,Tetrao_mlokosiewiczi,Tetrao_mlokosiewiczi,Lyrurus mlokosiewiczi,2,13,712,1005,N
Galliformes,Phasianidae,Tetrastes_bonasia,Bonasa_bonasia,Bonasa bonasia,5,14,305,430,N
Galliformes,Phasianidae,Tetrastes_sewerzowi,Bonasa_sewerzowi,Bonasa sewerzowi,5,8,270,407,N
Galliformes,Phasianidae,Bonasa_umbellus,Bonasa_umbellus,Bonasa umbellus,1,14,450,750,N
Galliformes,Phasianidae,Centrocercus_urophasianus,Centrocercus_urophasianus,Centrocercus urophasianus,6,10,1000,2900,N
Galliformes,Phasianidae,Centrocercus_minimus,Centrocercus_minimus,Centrocercus minimus,3,10,900,2400,N
Galliformes,Phasianidae,Falcipennis_falcipennis,Dendragapus_falcipennis,Falcipennis falcipennis,6,12,580,740,N
Galliformes,Phasianidae,Lagopus_lagopus,Lagopus_lagopus,Lagopus lagopus,4,14,430,810,N
Galliformes,Phasianidae,Lagopus_muta,Lagopus_muta,Lagopus muta,3,13,406,880,N
Galliformes,Phasianidae,Lagopus_leucura,Lagopus_leucura,Lagopus leucura,2,9,360,441,N
Galliformes,Phasianidae,Dendragapus_obscurus,Dendragapus_obscurus,Dendragapus obscurus,1,12,1171,1271,N
Galliformes,Phasianidae,Tympanuchus_phasianellus,Tympanuchus_phasianellus,Tympanuchus phasianellus,3,17,548,1031,N
Galliformes,Phasianidae,Tympanuchus_cupido,Tympanuchus_cupido,Tympanuchus cupido,5,19,730,1041,N
Galliformes,Phasianidae,Tympanuchus_pallidicinctus,Tympanuchus_pallidicinctus,Tympanuchus pallidicinctus,7,14,628,813,N
Galliformes,Phasianidae,Meleagris_gallopavo,Meleagris_gallopavo,Meleagris gallopavo,5,17,3600,9500,N
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_chilensis,Phoenicopterus_chilensis,Phoenicopterus chilensis,1,1,1720,2500,N
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,Phoenicopterus ruber,1,2,2100,4100,N
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_roseus,Phoenicopterus_roseus,Phoenicopterus roseus,1,2,2100,4100,N
Phoenicopteriformes,Phoenicopteridae,Phoeniconaias_minor,Phoeniconaias_minor,Phoeniconaias minor,1,2,1500,2000,N
Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus_jamesi,Phoenicoparrus_jamesi,Phoenicoparrus jamesi,1,1,2000,2000,N
Podicipediformes,Podicipedidae,Rollandia_rolland,Rollandia_rolland,Rollandia rolland,1,6,248,424,N
Podicipediformes,Podicipedidae,Tachybaptus_ruficollis,Tachybaptus_ruficollis,Tachybaptus ruficollis,2,10,130,236,N
Podicipediformes,Podicipedidae,Tachybaptus_novaehollandiae,Tachybaptus_novaehollandiae,Tachybaptus novaehollandiae,1,9,100,230,N
Podicipediformes,Podicipedidae,Tachybaptus_dominicus,Tachybaptus_dominicus,Tachybaptus dominicus,4,6,112,182,N
Podicipediformes,Podicipedidae,Podilymbus_podiceps,Podilymbus_podiceps,Podilymbus podiceps,1,10,253,568,N
Podicipediformes,Podicipedidae,Podiceps_major,Podiceps_major,Podiceps major,3,6,1131,1646,N
Podicipediformes,Podicipedidae,Podiceps_auritus,Podiceps_auritus,Podiceps auritus,1,8,320,515,N
Podicipediformes,Podicipedidae,Podiceps_grisegena,Podiceps_grisegena,Podiceps grisegena,1,9,640,1616,N
Podicipediformes,Podicipedidae,Podiceps_cristatus,Podiceps_cristatus,Podiceps cristatus,1,7,596,1490,N
Podicipediformes,Podicipedidae,Podiceps_nigricollis,Podiceps_nigricollis,Podiceps nigricollis,1,8,195,521,N
Podicipediformes,Podicipedidae,Podiceps_gallardoi,Podiceps_gallardoi,Podiceps gallardoi,2,2,420,740,N
Podicipediformes,Podicipedidae,Aechmophorus_occidentalis,Aechmophorus_occidentalis,Aechmophorus occidentalis,1,6,808,1826,N
Columbiformes,Columbidae,Columba_livia,Columba_livia,Columba livia,1,2,340,369,N
Columbiformes,Columbidae,Columba_guinea,Columba_guinea,Columba guinea,1,3,219,390,N
Columbiformes,Columbidae,Columba_oenas,Columba_oenas,Columba oenas,1,2,286,365,N
Columbiformes,Columbidae,Columba_palumbus,Columba_palumbus,Columba palumbus,1,3,284,690,N
Columbiformes,Columbidae,Columba_arquatrix,Columba_arquatrix,Columba arquatrix,1,2,269,429,N
Columbiformes,Columbidae,Columba_pulchricollis,Columba_pulchricollis,Columba pulchricollis,1,2,330,330,N
Columbiformes,Columbidae,Columba_vitiensis,Columba_vitiensis,Columba vitiensis,1,2,268,430,Y
Columbiformes,Columbidae,Patagioenas_cayennensis,Patagioenas_cayennensis,Patagioenas cayennensis,1,1,167,340,N
Columbiformes,Columbidae,Patagioenas_speciosa,Patagioenas_speciosa,Patagioenas speciosa,1,2,225,350,N
Columbiformes,Columbidae,Patagioenas_squamosa,Patagioenas_squamosa,Patagioenas squamosa,1,2,250,360,Y
Columbiformes,Columbidae,Patagioenas_picazuro,Patagioenas_picazuro,Patagioenas picazuro,1,2,402,402,N
Columbiformes,Columbidae,Patagioenas_maculosa,Patagioenas_maculosa,Patagioenas maculosa,1,2,308,347,N
Columbiformes,Columbidae,Patagioenas_leucocephala,Patagioenas_leucocephala,Patagioenas leucocephala,1,2,231,253,N
Columbiformes,Columbidae,Patagioenas_flavirostris,Patagioenas_flavirostris,Patagioenas flavirostris,1,1,206,343,N
Columbiformes,Columbidae,Patagioenas_fasciata,Patagioenas_fasciata,Patagioenas fasciata,1,2,226,515,N
Columbiformes,Columbidae,Patagioenas_araucana,Patagioenas_araucana,Patagioenas araucana,1,2,200,340,N
Columbiformes,Columbidae,Patagioenas_subvinacea,Patagioenas_subvinacea,Patagioenas subvinacea,1,1,164,180,N
Columbiformes,Columbidae,Nesoenas_mayeri,Nesoenas_mayeri,Nesoenas mayeri,1,2,291,315,Y
Columbiformes,Columbidae,Streptopelia_turtur,Streptopelia_turtur,Streptopelia turtur,2,2,99,170,N
Columbiformes,Columbidae,Streptopelia_hypopyrrha,Streptopelia_hypopyrrha,Streptopelia hypopyrrha,1,2,147,187,N
Columbiformes,Columbidae,Streptopelia_orientalis,Streptopelia_orientalis,Streptopelia orientalis,1,2,165,274,N
Columbiformes,Columbidae,Streptopelia_bitorquata,Streptopelia_bitorquata,Streptopelia bitorquata,2,2,146,174,Y
Columbiformes,Columbidae,Streptopelia_decaocto,Streptopelia_decaocto,Streptopelia decaocto,1,2,113,243,N
Columbiformes,Columbidae,Streptopelia_roseogrisea,Streptopelia_roseogrisea,Streptopelia roseogrisea,1,2,130,166,N
Columbiformes,Columbidae,Streptopelia_decipiens,Streptopelia_decipiens,Streptopelia decipiens,1,2,140,230,N
Columbiformes,Columbidae,Streptopelia_semitorquata,Streptopelia_semitorquata,Streptopelia semitorquata,1,2,162,310,N
Columbiformes,Columbidae,Streptopelia_capicola,Streptopelia_capicola,Streptopelia capicola,1,4,106,200,N
Columbiformes,Columbidae,Streptopelia_vinacea,Streptopelia_vinacea,Streptopelia vinacea,2,2,97,124,N
Columbiformes,Columbidae,Streptopelia_tranquebarica,Streptopelia_tranquebarica,Streptopelia tranquebarica,2,3,104,104,N
Columbiformes,Columbidae,Streptopelia_picturata,Nesoenas_picturata,Nesoenas picturatus,2,2,146,188,Y
Columbiformes,Columbidae,Streptopelia_chinensis,Stigmatopelia_chinensis,Spilopelia chinensis,1,2,110,205,N
Columbiformes,Columbidae,Streptopelia_senegalensis,Stigmatopelia_senegalensis,Spilopelia senegalensis,1,3,71,92,N
Columbiformes,Columbidae,Macropygia_phasianella,Macropygia_phasianella,Macropygia phasianella,1,2,150,240,N
Columbiformes,Columbidae,Macropygia_amboinensis,Macropygia_amboinensis,Macropygia amboinensis,1,1,107,179,Y
Columbiformes,Columbidae,Macropygia_tenuirostris,Macropygia_tenuirostris,Macropygia tenuirostris,1,1,157,191,Y
Columbiformes,Columbidae,Macropygia_mackinlayi,Macropygia_mackinlayi,Macropygia mackinlayi,1,2,87,87,Y
Columbiformes,Columbidae,Turtur_chalcospilos,Turtur_chalcospilos,Turtur chalcospilos,1,2,50,70,N
Columbiformes,Columbidae,Turtur_afer,Turtur_afer,Turtur afer,1,2,53,74,N
Columbiformes,Columbidae,Turtur_brehmeri,Turtur_brehmeri,Turtur brehmeri,1,2,92,135,N
Columbiformes,Columbidae,Oena_capensis,Oena_capensis,Oena capensis,1,3,28,47,N
Columbiformes,Columbidae,Chalcophaps_indica,Chalcophaps_indica,Chalcophaps indica,2,2,89,171,N
Columbiformes,Columbidae,Chalcophaps_stephani,Chalcophaps_stephani,Chalcophaps stephani,2,2,118,126,N
Columbiformes,Columbidae,Henicophaps_albifrons,Henicophaps_albifrons,Henicophaps albifrons,1,1,247,247,Y
Columbiformes,Columbidae,Alopecoenas_beccarii,Gallicolumba_beccarii,Alopecoenas beccarii,1,1,59,104,Y
Columbiformes,Columbidae,Phaps_chalcoptera,Phaps_chalcoptera,Phaps chalcoptera,2,2,310,356,N
Columbiformes,Columbidae,Ocyphaps_lophotes,Ocyphaps_lophotes,Ocyphaps lophotes,2,2,150,250,N
Columbiformes,Columbidae,Geophaps_plumifera,Geophaps_plumifera,Geophaps plumifera,2,2,70,130,N
Columbiformes,Columbidae,Petrophassa_albipennis,Petrophassa_albipennis,Petrophassa albipennis,2,2,103,156,N
Columbiformes,Columbidae,Leucosarcia_melanoleuca,Leucosarcia_melanoleuca,Leucosarcia melanoleuca,2,2,330,500,N
Columbiformes,Columbidae,Geopelia_cuneata,Geopelia_cuneata,Geopelia cuneata,2,2,28,43,N
Columbiformes,Columbidae,Geopelia_striata,Geopelia_striata,Geopelia striata,2,2,50,72,N
Columbiformes,Columbidae,Columbina_inca,Columbina_inca,Columbina inca,2,2,30,58,N
Columbiformes,Columbidae,Columbina_passerina,Columbina_passerina,Columbina passerina,1,3,28,40,N
Columbiformes,Columbidae,Columbina_minuta,Columbina_minuta,Columbina minuta,2,2,26,42,N
Columbiformes,Columbidae,Columbina_talpacoti,Columbina_talpacoti,Columbina talpacoti,1,3,40,57,N
Columbiformes,Columbidae,Columbina_squammata,Columbina_squammata,Columbina squammata,2,2,48,60,N
Columbiformes,Columbidae,Columbina_picui,Columbina_picui,Columbina picui,2,2,42,59,N
Columbiformes,Columbidae,Columbina_cruziana,Columbina_cruziana,Columbina cruziana,1,3,46,52,N
Columbiformes,Columbidae,Claravis_pretiosa,Claravis_pretiosa,Claravis pretiosa,2,2,41,103,N
Columbiformes,Columbidae,Metriopelia_melanoptera,Metriopelia_melanoptera,Metriopelia melanoptera,2,2,86,114,N
Columbiformes,Columbidae,Geotrygon_saphirina,Geotrygon_saphirina,Geotrygon saphirina,1,2,139,199,N
Columbiformes,Columbidae,Geotrygon_versicolor,Geotrygon_versicolor,Geotrygon versicolor,2,2,225,225,Y
Columbiformes,Columbidae,Geotrygon_montana,Geotrygon_montana,Geotrygon montana,2,2,74,191,N
Columbiformes,Columbidae,Leptotila_verreauxi,Leptotila_verreauxi,Leptotila verreauxi,2,2,113,149,N
Columbiformes,Columbidae,Leptotila_jamaicensis,Leptotila_jamaicensis,Leptotila jamaicensis,2,2,117,190,N
Columbiformes,Columbidae,Leptotila_cassinii,Leptotila_cassini,Leptotila cassinii,2,2,132,179,N
Columbiformes,Columbidae,Leptotila_rufaxilla,Leptotila_rufaxilla,Leptotila rufaxilla,1,2,115,183,N
Columbiformes,Columbidae,Zentrygon_albifacies,Geotrygon_albifacies,Zentrygon albifacies,2,2,158,339,N
Columbiformes,Columbidae,Zentrygon_chiriquensis,Geotrygon_chiriquensis,Zentrygon chiriquensis,2,2,295,308,N
Columbiformes,Columbidae,Zenaida_meloda,Zenaida_meloda,Zenaida meloda,2,2,216,216,N
Columbiformes,Columbidae,Zenaida_asiatica,Zenaida_asiatica,Zenaida asiatica,1,3,153,153,N
Columbiformes,Columbidae,Zenaida_aurita,Zenaida_aurita,Zenaida aurita,1,3,95,194,Y
Columbiformes,Columbidae,Zenaida_galapagoensis,Zenaida_galapagoensis,Zenaida galapagoensis,1,3,67,92,Y
Columbiformes,Columbidae,Zenaida_auriculata,Zenaida_auriculata,Zenaida auriculata,1,3,95,125,N
Columbiformes,Columbidae,Zenaida_macroura,Zenaida_macroura,Zenaida macroura,2,2,86,170,N
Columbiformes,Columbidae,Caloenas_nicobarica,Caloenas_nicobarica,Caloenas nicobarica,1,1,460,600,Y
Columbiformes,Columbidae,Gallicolumba_luzonica,Gallicolumba_luzonica,Gallicolumba luzonica,2,2,133,184,Y
Columbiformes,Columbidae,Trugon_terrestris,Trugon_terrestris,Trugon terrestris,1,1,323,400,Y
Columbiformes,Columbidae,Otidiphaps_nobilis,Otidiphaps_nobilis,Otidiphaps nobilis,1,1,263,525,Y
Columbiformes,Columbidae,Goura_cristata,Goura_cristata,Goura cristata,1,1,1800,2400,Y
Columbiformes,Columbidae,Goura_victoria,Goura_victoria,Goura victoria,1,1,2384,2384,Y
Columbiformes,Columbidae,Treron_vernans,Treron_vernans,Treron vernans,2,2,105,160,N
Columbiformes,Columbidae,Treron_waalia,Treron_waalia,Treron waalia,1,2,251,268,N
Columbiformes,Columbidae,Treron_australis,Treron_australis,Treron australis,1,3,168,256,Y
Columbiformes,Columbidae,Treron_calvus,Treron_calvus,Treron calvus,1,2,130,285,N
Columbiformes,Columbidae,Ptilinopus_leclancheri,Ptilinopus_leclancheri,Ramphiculus leclancheri,1,1,153,174,Y
Columbiformes,Columbidae,Ptilinopus_magnificus,Ptilinopus_magnificus,Megaloprepia magnifica,1,1,150,500,N
Columbiformes,Columbidae,Ptilinopus_superbus,Ptilinopus_superbus,Ptilinopus superbus,1,1,76,145,N
Columbiformes,Columbidae,Ptilinopus_regina,Ptilinopus_regina,Ptilinopus regina,1,1,85,125,N
Columbiformes,Columbidae,Ptilinopus_richardsii,Ptilinopus_richardsii,Ptilinopus richardsii,1,1,99,99,Y
Columbiformes,Columbidae,Ptilinopus_pulchellus,Ptilinopus_pulchellus,Ptilinopus pulchellus,1,1,68,76,Y
Columbiformes,Columbidae,Ptilinopus_rivoli,Ptilinopus_rivoli,Ptilinopus rivoli,2,2,135,162,Y
Columbiformes,Columbidae,Ptilinopus_solomonensis,Ptilinopus_solomonensis,Ptilinopus solomonensis,1,1,83,112,Y
Columbiformes,Columbidae,Ptilinopus_melanospilus,Ptilinopus_melanospilus,Ptilinopus melanospilus,1,1,92,120,Y
Columbiformes,Columbidae,Drepanoptila_holosericea,Drepanoptila_holosericea,Drepanoptila holosericea,2,2,160,220,Y
Columbiformes,Columbidae,Ducula_aenea,Ducula_aenea,Ducula aenea,1,2,365,644,N
Columbiformes,Columbidae,Ducula_pacifica,Ducula_pacifica,Ducula pacifica,1,2,370,420,Y
Columbiformes,Columbidae,Ducula_rubricera,Ducula_rubricera,Ducula rubricera,1,1,628,722,Y
Columbiformes,Columbidae,Ducula_pistrinaria,Ducula_pistrinaria,Ducula pistrinaria,1,1,470,500,Y
Columbiformes,Columbidae,Ducula_pinon,Ducula_pinon,Ducula pinon,1,1,783,802,Y
Columbiformes,Columbidae,Ducula_melanochroa,Ducula_melanochroa,Ducula melanochroa,1,1,661,665,Y
Columbiformes,Columbidae,Ducula_bicolor,Ducula_bicolor,Ducula bicolor,1,2,365,510,N
Columbiformes,Columbidae,Lopholaimus_antarcticus,Lopholaimus_antarcticus,Lopholaimus antarcticus,1,1,475,600,N
Columbiformes,Columbidae,Hemiphaga_novaeseelandiae,Hemiphaga_novaeseelandiae,Hemiphaga novaeseelandiae,1,1,510,795,Y
Columbiformes,Columbidae,Gymnophaps_albertisii,Gymnophaps_albertisii,Gymnophaps albertisii,1,1,259,259,Y
Mesitornithiformes,Mesitornithidae,Mesitornis_variegatus,Mesitornis_variegatus,Mesitornis variegatus,2,2,103,111,Y
Mesitornithiformes,Mesitornithidae,Mesitornis_unicolor,Mesitornis_unicolor,Mesitornis unicolor,1,1,148,148,Y
Pterocliformes,Pteroclidae,Syrrhaptes_paradoxus,Syrrhaptes_paradoxus,Syrrhaptes paradoxus,2,3,200,300,N
Pterocliformes,Pteroclidae,Pterocles_namaqua,Pterocles_namaqua,Pterocles namaqua,2,3,150,190,N
Pterocliformes,Pteroclidae,Pterocles_orientalis,Pterocles_orientalis,Pterocles orientalis,2,3,300,550,N
Pterocliformes,Pteroclidae,Pterocles_gutturalis,Pterocles_gutturalis,Pterocles gutturalis,2,3,285,400,N
Pterocliformes,Pteroclidae,Pterocles_coronatus,Pterocles_coronatus,Pterocles coronatus,2,3,240,300,N
Pterocliformes,Pteroclidae,Pterocles_bicinctus,Pterocles_bicinctus,Pterocles bicinctus,2,3,210,280,N
Otidiformes,Otididae,Otis_tarda,Otis_tarda,Otis tarda,1,4,3300,18000,N
Otidiformes,Otididae,Ardeotis_arabs,Ardeotis_arabs,Ardeotis arabs,1,2,4500,10000,N
Otidiformes,Otididae,Ardeotis_kori,Ardeotis_kori,Ardeotis kori,1,2,5900,19000,N
Otidiformes,Otididae,Ardeotis_nigriceps,Ardeotis_nigriceps,Ardeotis nigriceps,1,2,3500,14500,N
Otidiformes,Otididae,Ardeotis_australis,Ardeotis_australis,Ardeotis australis,1,3,2800,8200,N
Otidiformes,Otididae,Chlamydotis_undulata,Chlamydotis_undulata,Chlamydotis undulata,2,3,1200,3200,N
Otidiformes,Otididae,Neotis_ludwigii,Neotis_ludwigii,Neotis ludwigii,2,2,2200,6000,N
Otidiformes,Otididae,Neotis_denhami,Neotis_denhami,Neotis denhami,1,2,3000,10000,N
Otidiformes,Otididae,Neotis_heuglinii,Neotis_heuglinii,Neotis heuglinii,2,2,2600,8000,N
